iso3,year,educ_tertiary
MEA,1993,9.45423030853271
MIC,1993,9.59543037414551
MKD,1993,15.9066295623779
MLI,1993,0.879809975624084
MMR,1993,5.73016977310181
MNG,1993,12.4017696380615
MOZ,1993,0.408349990844727
MRT,1993,3.51754999160767
MUS,1993,5.99556016921997
MWI,1993,0.539810001850128
MYS,1993,9.45715999603271
NPL,1993,4.9591498374939
OMN,1993,4.19745016098022
OSS,1993,6.70027017593384
PAN,1993,26.2708797454834
PER,1993,27.4707508087158
PRE,1993,3.20022988319397
PRY,1993,10.947699546814
PSS,1993,7.58362007141113
QAT,1993,18.6690902709961
RUS,1993,46.1837692260742
SAU,1993,19.5948505401611
SLV,1993,17.6409893035889
SSA,1993,3.46915006637573
SSF,1993,3.46866011619568
SST,1993,7.34355020523071
SWZ,1993,4.43348979949951
SYR,1993,16.5476303100586
TEA,1993,5.22213983535767
TGO,1993,2.21612000465393
THA,1993,19.8854808807373
TJK,1993,20.7430591583252
TSS,1993,3.46866011619568
TTO,1993,7.21654987335205
TUN,1993,10.3985395431519
TUR,1993,15.4898300170898
TZA,1993,0.378969997167587
UGA,1993,1.30781996250153
UKR,1993,43.9720497131348
UMC,1993,8.70341014862061
USA,1993,78.7144165039062
VIR,1993,33.5513496398926
VNM,1993,2.01602005958557
WLD,1993,15.3053102493286
ZAF,1993,13.6232995986938
AFE,1994,3.75828003883362
AFW,1994,3.45100998878479
ALB,1994,10.4434404373169
ARB,1994,11.8772401809692
ARG,1994,37.3899002075195
ARM,1994,19.1631298065186
BEN,1994,1.89841997623444
BFA,1994,1.05731999874115
BHR,1994,16.9074897766113
BLR,1994,41.3819999694824
BRN,1994,6.15674018859863
BWA,1994,5.62313985824585
CHN,1994,3.77007007598877
CIV,1994,3.6460599899292
CSS,1994,9.40382957458496
CUB,1994,16.7040901184082
DJI,1994,0.124420002102852
DZA,1994,10.4309101104736
EAP,1994,6.93306016921997
EAR,1994,11.3204898834228
EAS,1994,10.2500200271606
ETH,1994,0.60223001241684
FCS,1994,8.33749008178711
GHA,1994,1.28396999835968
GIN,1994,1.09438002109528
GTM,1994,8.60204029083252
GUY,1994,9.56210041046143
HND,1994,9.96479988098145
HPC,1994,2.69591999053955
IBD,1994,11.6766595840454
IBT,1994,10.0930099487305
IDA,1994,3.83544993400574
IDB,1994,4.1597900390625
IDN,1994,10.4964103698731
IDX,1994,3.66381001472473
ISL,1994,33.6896896362305
JOR,1994,18.2145004272461
KAZ,1994,32.8665618896484
KGZ,1994,21.5608692169189
KHM,1994,1.51787996292114
KWT,1994,17.9414691925049
LAO,1994,1.30735003948212
LDC,1994,2.90509009361267
LIC,1994,4.46163988113403
LKA,1994,4.75038003921509
LMC,1994,8.67026042938232
LMY,1994,9.92378044128418
LSO,1994,2.42086005210877
LTE,1994,9.90587997436523
MAR,1994,10.7795495986938
MDG,1994,2.7063000202179
MEA,1994,10.302080154419
MIC,1994,10.3195600509644
MKD,1994,16.9034595489502
MMR,1994,5.46826982498169
MNG,1994,12.822790145874
MOZ,1994,0.453289985656738
MRT,1994,3.48554992675781
MUS,1994,5.4636402130127
MWI,1994,0.574460029602051
MYS,1994,10.3980398178101
NAM,1994,6.21911001205444
NPL,1994,4.64684009552002
OMN,1994,4.31106996536255
OSS,1994,6.96515989303589
PAN,1994,26.0492897033691
PER,1994,26.3175106048584
PRE,1994,3.2739999294281
PSS,1994,7.66329002380371
QAT,1994,18.9698295593262
RUS,1994,44.2100410461426
SAU,1994,19.4799900054932
SLV,1994,19.5335502624512
SSA,1994,3.636549949646
SSF,1994,3.63604998588562
SST,1994,7.6034197807312
SYR,1994,15.1282196044922
TEA,1994,6.66963005065918
TGO,1994,2.38979005813599
TJK,1994,20.4126892089844
TSS,1994,3.63604998588562
TUN,1994,11.0246095657349
TUR,1994,18.9496097564697
TZA,1994,0.394089996814728
UGA,1994,1.45316004753113
UKR,1994,41.6465492248535
UMC,1994,10.0458097457886
USA,1994,79.476432800293
VNM,1994,2.24714994430542
WLD,1994,15.8401098251343
ZAF,1994,15.7045001983643
AFE,1995,3.77903008460998
AFW,1995,3.59401988983154
ALB,1995,10.0794801712036
ARB,1995,12.6549396514893
ARM,1995,19.5058898925781
BEN,1995,1.97397005558014
BFA,1995,1.1000200510025
BHR,1995,15.6648597717285
BHS,1995,14.8425798416138
BLR,1995,40.5794792175293
BWA,1995,5.28647994995117
CHN,1995,4.65805006027222
CIV,1995,3.5975399017334
COD,1995,2.31089997291565
CSS,1995,9.52126026153564
CUB,1995,14.2621002197266
DZA,1995,10.2354803085327
EAP,1995,7.28415012359619
EAR,1995,9.46609020233154
EAS,1995,10.8400802612305
ERI,1995,1.73020994663239
ETH,1995,0.660380005836487
FCS,1995,8.45205020904541
GEO,1995,46.4012413024902
GIN,1995,1.21478998661041
GMB,1995,1.44263994693756
GTM,1995,8.65814971923828
GUY,1995,8.95621013641357
HND,1995,9.81441974639893
HPC,1995,2.70195007324219
IBD,1995,12.2933597564697
IBT,1995,10.5301303863525
IDA,1995,3.87375998497009
IDB,1995,4.23231983184815
IDN,1995,11.301739692688
IDX,1995,3.68244004249573
IND,1995,5.47798013687134
IRN,1995,17.3369598388672
ISL,1995,35.5167617797852
JOR,1995,18.0741004943848
KAZ,1995,33.1454582214355
KGZ,1995,20.6899299621582
KHM,1995,1.53399002552032
KWT,1995,22.5260505676269
LAO,1995,1.63365995883942
LDC,1995,2.91950011253357
LIC,1995,4.28110980987549
LMC,1995,6.39603996276855
LMY,1995,10.3202295303345
LSO,1995,2.36249995231628
LTE,1995,13.2426204681397
MAR,1995,11.2644500732422
MDG,1995,2.18760991096497
MEA,1995,10.6883602142334
MIC,1995,10.7753896713257
MKD,1995,18.1758499145508
MLI,1995,0.900170028209686
MMR,1995,5.63515996932983
MNG,1995,14.1376399993897
MOZ,1995,0.450109988451004
MRT,1995,3.42460989952087
MUS,1995,5.95722007751465
MWI,1995,0.589349985122681
MYS,1995,11.2613296508789
NAM,1995,7.09803009033203
NIC,1995,10.2333698272705
NPL,1995,4.26433992385864
OMN,1995,5.00130987167358
OSS,1995,7.23445987701416
PAN,1995,28.6424999237061
PER,1995,26.7130508422852
PHL,1995,27.0712604522705
PNG,1995,3.21866011619568
PRE,1995,3.30173993110657
PRY,1995,9.94643974304199
PSS,1995,7.77312994003296
QAT,1995,20.5342998504639
RUS,1995,42.86083984375
SAU,1995,21.5111103057861
SLV,1995,20.6800804138184
SSA,1995,3.70607995986939
SSF,1995,3.70559000968933
SST,1995,7.8176097869873
SYR,1995,14.5729703903198
TEA,1995,7.02889013290405
TGO,1995,2.71031999588013
THA,1995,21.1048393249512
TJK,1995,20.391580581665
TSS,1995,3.70559000968933
TUN,1995,11.4788904190063
TUR,1995,19.2497100830078
TZA,1995,0.448469996452331
UGA,1995,1.5566600561142
UKR,1995,43.5848693847656
UMC,1995,12.9722995758057
USA,1995,80.342529296875
VNM,1995,2.83200001716614
WLD,1995,16.3353996276856
AFE,1996,3.79064011573792
AFW,1996,3.78765988349915
ALB,1996,11.0262098312378
ARB,1996,13.5704402923584
ARM,1996,16.6888809204102
BEN,1996,1.99114000797272
BFA,1996,1.05685997009277
BHR,1996,15.3127403259277
BLR,1996,44.467098236084
BWA,1996,5.66145992279053
CHN,1996,5.27504014968872
COM,1996,0.901440024375916
CSS,1996,9.88105964660645
CUB,1996,13.4059000015259
DJI,1996,0.209659993648529
DZA,1996,11.6038904190063
EAP,1996,8.07845020294189
EAR,1996,10.4444303512573
EAS,1996,12.5520896911621
ERI,1996,1.42960000038147
ETH,1996,0.686529994010925
FCS,1996,8.51620960235596
GEO,1996,43.8229789733887
GIN,1996,1.12723004817963
GUY,1996,10.0417098999023
HND,1996,10.3873300552368
HPC,1996,2.75222992897034
IBD,1996,11.8981704711914
IBT,1996,10.1860198974609
IDA,1996,3.98690009117127
IDB,1996,4.34964990615845
IDN,1996,11.5222902297974
IDX,1996,3.81008005142212
IND,1996,6.19850015640259
IRN,1996,18.9632396697998
ISL,1996,35.7354316711426
JOR,1996,20.2109298706055
KAZ,1996,29.1463108062744
KGZ,1996,21.9203300476074
KHM,1996,1.79530000686646
KWT,1996,23.0858898162842
LAO,1996,2.36982989311218
LBN,1996,21.6194705963135
LCA,1996,17.3051605224609
LDC,1996,3.00693011283875
LIC,1996,4.17020988464355
LMC,1996,7.06133985519409
LMY,1996,9.90573978424072
LSO,1996,2.40869998931885
LTE,1996,11.2503595352173
MDG,1996,2.03707003593445
MEA,1996,11.4784202575684
MIC,1996,10.3503799438477
MKD,1996,18.3413791656494
MLI,1996,1.00970995426178
MNG,1996,15.7019596099853
MOZ,1996,0.470349997282028
MRT,1996,3.70655989646912
MUS,1996,6.69427013397217
MWI,1996,0.597699999809265
NPL,1996,4.72988986968994
OMN,1996,4.77463006973267
OSS,1996,8.18107032775879
PAN,1996,30.0619602203369
PER,1996,25.3557891845703
PHL,1996,28.5230102539062
PNG,1996,3.52103996276856
PRE,1996,3.37503004074097
PRY,1996,10.0490303039551
PSE,1996,15.8326501846313
PSS,1996,7.91181993484497
QAT,1996,22.4816493988037
RUS,1996,43.8972396850586
SAU,1996,22.0051803588867
SLV,1996,19.8966503143311
SSA,1996,3.78994011878967
SSF,1996,3.78944993019104
SST,1996,8.56110954284668
SWZ,1996,5.9414701461792
TCD,1996,0.503790020942688
TEA,1996,7.83038997650146
TGO,1996,2.69524002075195
THA,1996,22.2134990692139
TSS,1996,3.78944993019104
TUN,1996,12.3348503112793
TZA,1996,0.505940020084381
UGA,1996,1.78656005859375
UKR,1996,43.0763893127441
UMC,1996,11.5313997268677
URY,1996,29.964319229126
USA,1996,79.3373336791992
VNM,1996,4.06363010406494
WLD,1996,16.392370223999
AFE,1997,3.8187301158905
AFW,1997,4.01411008834839
ALB,1997,12.8083696365356
ARB,1997,14.5025501251221
ARM,1997,21.8644905090332
BEN,1997,2.43330001831055
BFA,1997,0.968949973583221
BLR,1997,44.790599822998
CHN,1997,5.79580020904541
CIV,1997,5.41806983947754
CSS,1997,10.2123603820801
CUB,1997,13.2927103042603
DJI,1997,0.251010000705719
DOM,1997,21.4665298461914
EAP,1997,9.03649044036865
EAR,1997,10.7684097290039
EAS,1997,14.0118904113769
ETH,1997,0.80171000957489
FCS,1997,9.13803005218506
GEO,1997,47.1814498901367
GIN,1997,1.16131997108459
GUY,1997,11.9156799316406
HND,1997,11.0547504425049
HPC,1997,2.84836006164551
IBD,1997,14.2854900360107
IBT,1997,12.0109100341797
IDA,1997,4.09068012237549
IDB,1997,4.45048999786377
IDN,1997,13.3638401031494
IDX,1997,3.93319988250732
IND,1997,6.47068023681641
ISL,1997,37.4768981933594
JOR,1997,23.0235805511475
KGZ,1997,23.8372802734375
KHM,1997,1.22730004787445
KWT,1997,21.0989608764648
LAO,1997,2.52199006080627
LDC,1997,3.07293009757996
LIC,1997,4.10144996643066
LMC,1997,7.48793983459473
LMY,1997,11.7060899734497
LTE,1997,15.5510902404785
MAR,1997,11.5530099868774
MDG,1997,1.83174002170563
MEA,1997,12.165060043335
MIC,1997,12.3088703155518
MKD,1997,18.9666194915771
MLI,1997,1.38881003856659
MNG,1997,17.720329284668
MRT,1997,3.99486994743347
MUS,1997,6.51308012008667
NAM,1997,5.32100009918213
NIC,1997,10.4613103866577
OMN,1997,5.80454015731812
OSS,1997,8.38290023803711
PER,1997,25.3866500854492
PRE,1997,3.4682400226593
PSE,1997,18.3967094421387
PSS,1997,8.19550037384033
QAT,1997,23.9278392791748
RUS,1997,45.2858200073242
SAU,1997,22.6720199584961
SEN,1997,3.11023998260498
SSA,1997,3.89840006828308
SSF,1997,3.89790010452271
SST,1997,8.79374980926514
TCD,1997,0.543320000171661
TEA,1997,8.79578971862793
THA,1997,24.7779598236084
TSS,1997,3.89790010452271
TUN,1997,13.0872402191162
TUR,1997,22.7995204925537
TZA,1997,0.603569984436035
UMC,1997,15.0228595733643
VNM,1997,6.84087991714478
WLD,1997,17.93284034729
YEM,1997,3.97206997871399
AFE,1998,3.85899996757507
AFW,1998,4.16986989974976
AGO,1998,0.613650023937225
ALB,1998,13.6314601898193
ARB,1998,15.4457502365112
ARG,1998,47.9862289428711
ARM,1998,31.5830402374268
BDI,1998,0.864509999752045
BLR,1998,48.6389083862305
BRN,1998,10.6331796646118
BWA,1998,5.96113014221191
CHN,1998,6.25878000259399
CSS,1998,10.1574897766113
CUB,1998,13.477499961853
EAP,1998,9.74847030639648
EAR,1998,12.6715803146362
EAS,1998,14.1969804763794
ERI,1998,1.49975001811981
ETH,1998,0.837999999523163
FCS,1998,8.9995698928833
GIN,1998,1.22133994102478
HND,1998,12.7151498794556
HPC,1998,2.91209006309509
IBD,1998,14.5565900802612
IBT,1998,12.1943702697754
IDA,1998,4.22511005401611
IDB,1998,4.50826978683472
IDN,1998,13.3347997665405
IDX,1998,4.10483980178833
ISL,1998,39.2137908935547
KGZ,1998,27.4004993438721
LAO,1998,2.00583004951477
LDC,1998,3.19510006904602
LIC,1998,4.17962980270386
LMC,1998,9.44723033905029
LMY,1998,11.8792400360107
LTE,1998,13.6268196105957
MAR,1998,9.10352039337158
MDG,1998,2.0486900806427
MEA,1998,12.690770149231
MIC,1998,12.5035200119019
MKD,1998,19.633279800415
MLI,1998,1.35441994667053
MMR,1998,7.36062002182007
MNG,1998,20.3455009460449
MRT,1998,3.90360999107361
MYS,1998,22.9279899597168
NAM,1998,6.53711986541748
OMN,1998,7.2172999382019
OSS,1998,9.31105041503906
PAN,1998,37.6058883666992
PHL,1998,26.6495494842529
PNG,1998,2.00097990036011
PRE,1998,3.51804995536804
PSE,1998,20.1686706542969
PSS,1998,8.41001987457275
QAT,1998,21.5736999511719
RUS,1998,47.279411315918
SAU,1998,23.2514591217041
SLV,1998,20.4799194335938
SSA,1998,3.98621010780335
SSF,1998,3.98570990562439
SST,1998,9.44421005249023
TCD,1998,0.672879993915558
TEA,1998,9.51282024383545
TGO,1998,3.07287001609802
THA,1998,28.7875995635986
TSS,1998,3.98570990562439
TUN,1998,14.4664297103882
TUR,1998,22.0010604858398
TZA,1998,0.521799981594086
UKR,1998,46.2560806274414
UMC,1998,13.4518899917603
URY,1998,35.4384002685547
USA,1998,70.8996200561523
VNM,1998,9.53810024261475
WLD,1998,18.058629989624
WSM,1998,8.555100440979
ZMB,1998,2.3989999294281
ABW,1999,25.6337509155273
AFE,1999,3.8215799331665
AFW,1999,4.33806991577148
AGO,1999,0.554629981517792
ALB,1999,14.7700595855713
ARB,1999,16.7325000762939
ARG,1999,49.5107002258301
ARM,1999,32.2853813171387
BDI,1999,0.916909992694855
BEN,1999,3.09658002853394
BFA,1999,0.983640015125275
BGD,1999,5.28646993637085
BHR,1999,19.2530899047852
BLR,1999,51.9174118041992
BRB,1999,36.0569381713867
BRN,1999,13.0251398086548
BTN,1999,2.69045996665955
BWA,1999,6.25281000137329
CAF,1999,2.01588010787964
CEB,1999,35.614429473877
CHN,1999,6.61046981811523
CIV,1999,5.49134016036987
CMR,1999,4.9432201385498
COD,1999,1.45257997512817
COG,1999,3.67139005661011
COM,1999,1.51769995689392
CPV,1999,1.54689002037048
CSS,1999,10.1685104370117
CUB,1999,21.1540107727051
CYM,1999,15.839599609375
DJI,1999,0.244910001754761
DZA,1999,13.6004695892334
EAP,1999,10.5767602920532
EAR,1999,13.1674900054932
EAS,1999,15.0512599945068
ECA,1999,28.1236400604248
ECS,1999,43.6435012817383
EGY,1999,28.6016693115234
EMU,1999,53.4500617980957
ERI,1999,1.95580005645752
ETH,1999,0.931810021400452
EUU,1999,49.1069717407227
FCS,1999,9.36382961273193
FSM,1999,13.3604698181152
GAB,1999,6.65822982788086
GEO,1999,38.4826202392578
GMB,1999,1.00466001033783
HIC,1999,54.4368782043457
HND,1999,12.4082698822022
HPC,1999,2.97796988487244
IBD,1999,15.4099798202515
IBT,1999,12.8300504684448
IDA,1999,4.38017988204956
IDB,1999,4.54576015472412
IDN,1999,14.6863803863525
IDX,1999,4.31957006454468
IRN,1999,18.7925605773926
IRQ,1999,11.6204996109009
ISL,1999,41.3102912902832
JAM,1999,8.55788993835449
KAZ,1999,24.0278301239014
KGZ,1999,28.0213508605957
KWT,1999,19.7340202331543
LAC,1999,21.455680847168
LAO,1999,2.30977010726929
LBN,1999,28.0918598175049
LBR,1999,7.76494979858398
LBY,1999,50.3618698120117
LCN,1999,22.5913906097412
LDC,1999,3.40175008773804
LIC,1999,4.26265001296997
LMC,1999,9.67063999176025
LMY,1999,12.4727802276611
LSO,1999,1.93276000022888
LTE,1999,14.7308702468872
MAR,1999,9.54483032226562
MDG,1999,1.99398005008698
MEA,1999,13.4846296310425
MIC,1999,13.1548299789429
MKD,1999,21.3615303039551
MLI,1999,1.75006997585297
MNG,1999,25.9451408386231
MOZ,1999,0.602349996566772
MRT,1999,4.19634008407593
MUS,1999,9.55496025085449
MWI,1999,0.309139996767044
MYS,1999,24.1853408813477
NAC,1999,69.5722122192383
NGA,1999,5.80225992202759
OED,1999,50.7634506225586
OSS,1999,9.0228099822998
PAN,1999,39.5324287414551
PER,1999,38.0124893188477
PHL,1999,27.5217990875244
PNG,1999,1.94981002807617
PRE,1999,3.57716989517212
PRY,1999,14.3129796981812
PSE,1999,22.7711391448975
PSS,1999,8.68115043640137
PST,1999,59.2588806152344
QAT,1999,19.7645206451416
RUS,1999,52.1262397766113
RWA,1999,0.705209970474243
SAS,1999,9.23464012145996
SAU,1999,27.5408992767334
SDN,1999,6.56864023208618
SEN,1999,3.20563006401062
SLV,1999,20.4824199676514
SSA,1999,4.03283023834229
SSF,1999,4.03235006332397
SST,1999,9.2608003616333
SWZ,1999,4.54553985595703
TEA,1999,10.3489799499512
TEC,1999,36.4291915893555
THA,1999,34.5813102722168
TJK,1999,16.6428604125977
TLA,1999,22.2505493164062
TON,1999,3.42492008209229
TSA,1999,9.23464012145996
TSS,1999,4.03235006332397
TTO,1999,5.81035995483398
TUN,1999,16.0545997619629
TUR,1999,22.4771995544434
TZA,1999,0.602710008621216
UGA,1999,1.9514000415802
UKR,1999,48.1569786071777
UMC,1999,14.3624200820923
URY,1999,33.6197891235352
USA,1999,71.37548828125
UZB,1999,12.9796800613403
VGB,1999,57.7987785339355
VNM,1999,10.4174203872681
VUT,1999,4.55672979354858
WLD,1999,18.7848205566406
WSM,1999,11.0324897766113
YEM,1999,9.01142978668213
ZMB,1999,2.38265991210938
ABW,2000,28.3303394317627
AFE,2000,3.99448990821838
AFW,2000,4.95100021362305
ALB,2000,15.3867101669312
ARB,2000,16.8672409057617
ARG,2000,54.0843505859375
ARM,2000,32.5305213928223
BDI,2000,1.05474996566773
BEN,2000,3.49604988098144
BGD,2000,5.25165987014771
BIH,2000,15.3945398330688
BLR,2000,54.5108413696289
BRB,2000,41.9254302978516
BRN,2000,13.4959297180176
BWA,2000,6.98083019256592
CAF,2000,1.94369995594025
CAN,2000,58.5191192626953
CEB,2000,39.194709777832
CHE,2000,38.1127586364746
CHL,2000,35.4313201904297
CHN,2000,7.57777976989746
CMR,2000,4.69010019302368
COG,2000,5.24350023269653
COL,2000,25.5096893310547
COM,2000,1.60367000102997
CPV,2000,1.77746999263763
CSS,2000,12.4815998077393
CUB,2000,22.9956703186035
CYM,2000,21.135799407959
DJI,2000,0.257360011339188
EAP,2000,11.3488101959228
EAR,2000,13.3640298843384
EAS,2000,16.5568504333496
ECA,2000,29.9919700622559
ECS,2000,45.8308486938477
EMU,2000,54.636791229248
ERI,2000,2.00988006591797
ETH,2000,1.17114996910095
EUU,2000,50.9117202758789
FCS,2000,9.74339008331299
FSM,2000,13.3582201004028
GBR,2000,57.365119934082
GEO,2000,40.6597099304199
GNQ,2000,1.84452998638153
GRC,2000,52.6726303100586
HIC,2000,56.6191596984863
HND,2000,12.8694696426392
HPC,2000,3.24032998085022
IBD,2000,16.2139205932617
IBT,2000,13.4703903198242
IDA,2000,4.6884298324585
IDB,2000,4.86374998092651
IDN,2000,14.810640335083
IDX,2000,4.62181997299194
IND,2000,9.93826007843018
IRN,2000,18.780179977417
IRQ,2000,12.0502004623413
ISL,2000,45.9174499511719
JAM,2000,13.8694095611572
JOR,2000,28.7968101501465
KAZ,2000,30.799259185791
KEN,2000,2.81501007080078
KGZ,2000,33.69287109375
KHM,2000,1.86557996273041
KOR,2000,74.6898574829102
LAC,2000,22.7809104919434
LAO,2000,2.64691996574402
LBN,2000,28.1094799041748
LBR,2000,18.5271492004394
LBY,2000,46.5393905639648
LCN,2000,23.8176708221436
LDC,2000,3.65261006355286
LIC,2000,4.4872899055481
LMC,2000,9.76397037506104
LMY,2000,13.0773096084595
LSO,2000,2.08551001548767
LTE,2000,16.1450004577637
MAR,2000,10.1461200714111
MDG,2000,2.02373003959656
MEA,2000,13.556619644165
MEX,2000,20.5259704589844
MIC,2000,13.8052501678467
MKD,2000,22.4084796905518
MLI,2000,1.77691996097565
MNE,2000,18.111270904541
MNG,2000,29.2760200500488
MOZ,2000,0.613489985466003
MUS,2000,10.6760301589966
MWI,2000,0.331539988517761
MYS,2000,27.5522994995117
NAC,2000,66.9040679931641
NPL,2000,4.12185001373291
OED,2000,52.5736885070801
OSS,2000,9.36697006225586
PAN,2000,42.537109375
PER,2000,33.4137687683105
PLW,2000,45.7822113037109
PRE,2000,3.96374988555908
PRY,2000,17.2918395996094
PSE,2000,23.624870300293
PSS,2000,8.57024955749512
PST,2000,60.9504508972168
RUS,2000,55.2136611938477
RWA,2000,1.12785005569458
SAS,2000,9.22157001495361
SAU,2000,28.3759498596191
SDN,2000,6.69480991363525
SLE,2000,1.67453002929688
SLV,2000,19.7553405761719
SMR,2000,59.3199005126953
SSA,2000,4.38500022888184
SSF,2000,4.38447999954224
SST,2000,10.0239400863647
SWZ,2000,4.26582002639771
TCD,2000,0.79297000169754
TEA,2000,11.1288003921509
TEC,2000,39.5721206665039
THA,2000,35.3038711547852
TJK,2000,17.1997108459473
TLA,2000,23.4782104492188
TON,2000,5.37392997741699
TSA,2000,9.22157001495361
TSS,2000,4.38447999954224
TTO,2000,5.75815010070801
TUN,2000,18.2472705841064
TZA,2000,0.64341002702713
UGA,2000,2.61231994628906
UKR,2000,50.5071182250977
UMC,2000,15.3636999130249
URY,2000,33.8414497375488
UZB,2000,13.0081100463867
VEN,2000,27.8114891052246
VGB,2000,49.8008003234863
VNM,2000,9.24740982055664
VUT,2000,4.54419994354248
WLD,2000,19.484260559082
WSM,2000,7.18760013580322
ABW,2001,28.8601303100586
AFE,2001,4.2595100402832
AFW,2001,5.43233013153076
ALB,2001,15.4820499420166
ARB,2001,17.4352397918701
ARG,2001,58.4697608947754
ARM,2001,31.3409194946289
BDI,2001,1.03059995174408
BEL,2001,56.7148895263672
BEN,2001,4.20038986206055
BFA,2001,1.11434996128082
BGD,2001,6.17244005203247
BGR,2001,41.0407791137695
BIH,2001,16.782470703125
BLR,2001,56.5885696411133
BLZ,2001,15.1962203979492
BRB,2001,41.2074584960938
BRN,2001,14.6684103012085
BWA,2001,7.48678016662598
CEB,2001,43.7403717041016
CHE,2001,39.2238006591797
CHN,2001,9.28069019317627
CMR,2001,4.71602010726929
COG,2001,4.20174980163574
COL,2001,26.3812599182129
CPV,2001,1.54462003707886
CSS,2001,13.4508304595947
CUB,2001,26.0719394683838
CYM,2001,21.8025798797607
CYP,2001,21.6125202178955
CZE,2001,32.0267791748047
DJI,2001,0.654820024967194
DNK,2001,61.3673095703125
DZA,2001,15.2947797775269
EAP,2001,12.4969301223755
EAR,2001,13.5822095870972
EAS,2001,17.4698600769043
ECA,2001,30.9964904785156
ECS,2001,48.1379318237305
EGY,2001,27.8922500610352
EMU,2001,56.2347106933594
ERI,2001,2.69304990768433
ESP,2001,61.0042190551758
EST,2001,58.7174797058105
ETH,2001,1.47605001926422
EUU,2001,53.326229095459
FCS,2001,10.6055097579956
FIN,2001,85.9510498046875
FRA,2001,50.4472885131836
GAB,2001,7.45746994018555
GBR,2001,57.4873008728027
GEO,2001,41.7714691162109
GRC,2001,59.9249114990234
HIC,2001,59.5139083862305
HPC,2001,3.52948999404907
HRV,2001,36.3740501403809
HUN,2001,42.3478889465332
IBD,2001,17.2033996582031
IBT,2001,14.3240900039673
IDA,2001,5.11937999725342
IDB,2001,5.16861009597778
IDN,2001,14.1229801177978
IDX,2001,5.11661005020142
IND,2001,10.0273504257202
IRL,2001,50.6748008728027
IRN,2001,19.4918804168701
ISL,2001,46.9373588562012
ISR,2001,51.1147117614746
ITA,2001,53.4531898498535
JAM,2001,16.0548496246338
KEN,2001,2.88299989700317
KGZ,2001,39.2672080993652
KHM,2001,1.97913002967834
KOR,2001,77.3433532714844
KWT,2001,18.3207397460938
LAC,2001,24.0530796051025
LAO,2001,3.04713988304138
LBN,2001,31.8084697723389
LBY,2001,51.0642204284668
LCN,2001,25.2762908935547
LDC,2001,4.12803983688354
LIC,2001,4.71783018112183
LMC,2001,10.0435600280762
LMY,2001,13.8656902313232
LSO,2001,2.27312994003296
LTE,2001,18.0309791564941
LTU,2001,57.3476104736328
LUX,2001,9.9181604385376
LVA,2001,63.4917602539062
MAC,2001,50.4305801391602
MAR,2001,10.5071296691894
MDG,2001,1.89465999603272
MEA,2001,13.9357404708862
MEX,2001,21.3776397705078
MIC,2001,14.6393899917603
MKD,2001,24.3628692626953
MLI,2001,1.89023995399475
MLT,2001,24.9949493408203
MMR,2001,11.6847896575928
MNE,2001,18.9315395355225
MNG,2001,33.2865905761719
MOZ,2001,0.602580010890961
MRT,2001,3.47914004325867
MUS,2001,16.4485702514648
MWI,2001,0.364780008792877
MYS,2001,26.960880279541
NAC,2001,71.4756927490234
NAM,2001,7.40269994735718
NLD,2001,52.9789810180664
NOR,2001,69.9630813598633
NPL,2001,4.40957021713257
OED,2001,54.7479782104492
OSS,2001,10.1713199615478
PAN,2001,41.646728515625
PER,2001,29.9192008972168
PHL,2001,28.6476802825928
PLW,2001,36.336109161377
POL,2001,56.3456916809082
PRE,2001,4.32922983169556
PRY,2001,19.336540222168
PSE,2001,25.7727699279785
PSS,2001,8.64962959289551
PST,2001,63.4118690490723
QAT,2001,18.6874694824219
ROU,2001,28.0544300079346
RUS,2001,60.3866996765137
RWA,2001,1.54308998584747
SAS,2001,9.43124008178711
SAU,2001,27.2377300262451
SDN,2001,8.25726985931396
SLE,2001,2.11300992965698
SLV,2001,18.9663391113281
SRB,2001,37.7618789672852
SSA,2001,4.73776006698608
SSF,2001,4.7371997833252
SST,2001,10.8100900650024
SVK,2001,30.8164901733398
SVN,2001,60.8455085754395
SWE,2001,70.0115203857422
TCD,2001,0.816110014915466
TEA,2001,12.2932901382446
TEC,2001,42.5860595703125
THA,2001,38.9344787597656
TJK,2001,16.7238998413086
TLA,2001,24.9325294494629
TON,2001,4.62669992446899
TSA,2001,9.43124008178711
TSS,2001,4.7371997833252
TTO,2001,6.25368022918701
TUN,2001,20.5963401794434
TUR,2001,25.0384502410889
TZA,2001,0.662460029125214
UGA,2001,2.85116004943848
UKR,2001,52.9101104736328
UMC,2001,16.5188007354736
URY,2001,37.7791595458984
UZB,2001,13.297869682312
VGB,2001,43.8400993347168
VNM,2001,9.30103015899658
VUT,2001,4.5063099861145
WLD,2001,20.3930397033691
ABW,2002,28.5816898345947
AFE,2002,4.5005898475647
AFW,2002,5.93669986724854
AGO,2002,0.783640027046204
ALB,2002,16.3895606994629
AND,2002,7.31105995178223
ARB,2002,18.2287998199463
ARG,2002,61.7228813171387
ARM,2002,33.9618911743164
BDI,2002,1.60111999511719
BEL,2002,58.1100807189941
BEN,2002,4.92833995819092
BFA,2002,1.34107005596161
BGD,2002,5.91559982299805
BGR,2002,41.4290084838867
BIH,2002,17.0357398986816
BLR,2002,58.9719886779785
BLZ,2002,17.0946197509766
BRN,2002,14.1154699325562
BWA,2002,7.80341005325317
